"2017-09-25 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","22","1","Good"
"2017-09-25 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","56","2","Moderate"
"2017-09-24 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","26","1","Good"
"2017-09-24 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","47","1","Good"
"2017-09-23 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","26","1","Good"
"2017-09-23 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","36","1","Good"
"2017-09-22 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","21","1","Good"
"2017-09-22 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","22","1","Good"
"2017-09-21 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","25","1","Good"
"2017-09-21 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","24","1","Good"
"2017-09-20 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","28","1","Good"
"2017-09-20 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","25","1","Good"
"2017-09-19 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","24","1","Good"
"2017-09-19 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","30","1","Good"
"2017-09-18 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","28","1","Good"
"2017-09-18 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","15","1","Good"
"2017-09-17 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","23","1","Good"
"2017-09-17 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","40","1","Good"
"2017-09-16 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","27","1","Good"
"2017-09-16 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","56","2","Moderate"
"2017-09-15 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","24","1","Good"
"2017-09-15 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","35","1","Good"
"2017-09-14 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","23","1","Good"
"2017-09-14 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","43","1","Good"
"2017-09-13 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","24","1","Good"
"2017-09-13 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","17","1","Good"
"2017-09-12 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","29","1","Good"
"2017-09-12 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","45","1","Good"
