"2017-09-17 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","44","1","Good"
"2017-09-17 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","60","2","Moderate"
"2017-09-16 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","42","1","Good"
"2017-09-16 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","64","2","Moderate"
"2017-09-15 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","37","1","Good"
"2017-09-15 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","54","2","Moderate"
"2017-09-14 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","25","1","Good"
"2017-09-14 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","35","1","Good"
"2017-09-13 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","37","1","Good"
"2017-09-13 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","34","1","Good"
"2017-09-12 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","42","1","Good"
"2017-09-12 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","38","1","Good"
"2017-09-11 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","42","1","Good"
"2017-09-11 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","29","1","Good"
"2017-09-10 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","31","1","Good"
"2017-09-10 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","32","1","Good"
"2017-09-09 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","36","1","Good"
"2017-09-09 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","40","1","Good"
"2017-09-08 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","38","1","Good"
"2017-09-08 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","37","1","Good"
"2017-09-07 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","20","1","Good"
"2017-09-07 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","31","1","Good"
"2017-09-06 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","40","1","Good"
"2017-09-06 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","62","2","Moderate"
"2017-09-05 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","32","1","Good"
"2017-09-05 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","79","2","Moderate"
"2017-09-04 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","48","1","Good"
"2017-09-04 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","57","2","Moderate"
"2017-09-03 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","36","1","Good"
"2017-09-03 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","43","1","Good"
"2017-09-02 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","31","1","Good"
"2017-09-02 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","31","1","Good"
"2017-09-01 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","29","1","Good"
"2017-09-01 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","41","1","Good"
"2017-08-31 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","46","1","Good"
"2017-08-31 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","57","2","Moderate"
"2017-08-30 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","50","1","Good"
"2017-08-30 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","52","2","Moderate"
"2017-08-29 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","44","1","Good"
"2017-08-29 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","46","1","Good"
"2017-08-28 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","47","1","Good"
"2017-08-28 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","54","2","Moderate"
"2017-08-27 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","47","1","Good"
"2017-08-27 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","60","2","Moderate"
"2017-08-26 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","46","1","Good"
"2017-08-26 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","64","2","Moderate"
"2017-08-25 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","39","1","Good"
"2017-08-25 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","48","1","Good"
"2017-08-24 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","38","1","Good"
